DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
88E798BA829C7D13C1256F230035B18E,"Bruckner, Anton",DS,"Österreichischer Komponist (1824-96), Domorganist in Linz, Lehrer am Konservatorium in Wien.",Musik,,
19B078B45B470AD4C1256F230035B193,"Brumel, Antoine",DS,Französischer Komponist (um 1460-um 1520).,Musik,,
AB3751850D7A2A8CC12574630038E69F,"Brummel, Antoine",ND,"s. Brumel, Antoine",,,19B078B45B470AD4C1256F230035B193
F24A3BBE7499032EC12574630038FE26,"Brunello, Antoine",ND,"s. Brumel, Antoine",,,19B078B45B470AD4C1256F230035B193
625C1C7B5CE46001C1256F230035EACE,"Buhaina, Abdullah Ibn",ND,"s. Blakey, Art",,,6B4D07441366995DC1256F230035B0DE
8CD3697090942E1CC12573FA003F370F,Bund (Zupfinstrument),ND,s. Zupfinstrument,,,8464B3FB36072896C1256F230035CC60
23E77081D9451EC6C1256F230035B1E0,"Busoni, Ferruccio",DS,"Deutsch-italienischer Komponist und Pianist (1866-1924); Klavierstücke, Opern.",Musik,,
605E1C97E505175AC1256F230035B1E3,"Buxtehude, Dietrich",DS,Deutscher Organist und Komponist (wahrscheinlich 1637-1707).,Musik,,
C41BAD26A4D9A121C1256F230035B1E4,"Byrd, William",DS,"Auch Bird, Byrde, Byred, William, englischer Komponist (1543-1623).",Musik,,
2E01830C195FFD02C1256F230035EAF7,"Byrde, William",ND,"s. Byrd, William",,,C41BAD26A4D9A121C1256F230035B1E4
A959CA9809032E6DC1256F230035EAF8,"Byred, William",ND,"s. Byrd, William",,,C41BAD26A4D9A121C1256F230035B1E4
07C9BEA74036E400C1256F230035E882,"Bäwerl, Paul",ND,"s. Peuerl, Paul",,,16A2F02510A890EAC1256F230035C1A5
5EE93DEF50BD6EF5C1256F230035B115,"Böhm, Karl",DS,Österreichischer Dirigent (1894-1981).,Musik,,
FA5646098EC670CFC12573FA003E4594,Bügelhorn,ND,s. Blasinstrument,,,4752D9808E33570BC1256F230035B0E1
D4D9634B10CD1366C1257432003BA69D,C-Schlüssel,ND,s. Note (Musik),,,637B012C98690FD3C1256F230035C09B
9875C30B48FE3347C1256F230035B1E7,"Caballe, Montserrat",DS,Spanische Sopranistin (1933-2018).,Musik,,
D76231E8D67A8DFBC1256F230035B1E9,"Cage, John",DS,Amerikanischer Komponist und Pianist (1912-92); vertrat eine experimentell-moderne Klangrichtung.,Musik,,
E57CC44239E44BD3C1256F230035EB03,"Caletti-Bruni, Pier-Francesco",ND,"s. Cavalli, Francesco",,,A40C2811EBC42649C1256F230035B209
E545531CBD520D30C1256F230035B1F7,"Campion, Thomas",DS,Englischer Komponist (1567-1620).,Musik,,
DC511B26D017253CC1257BE30058C928,Candide,ND,"s. Bernstein, Leonard",,,1A699A80A25B9A6FC1256F230035B04C
263B14655AF15587C1257464003B184D,Cantigas de amigo,ND,s. Martin Codax,,,F31B0BC5B03A5760C1256F230035B279
680B62A6213AA7FAC1257BE3005CD3C5,Carmen (Oper),ND,"s. Bizet, Georges",,,0B106002F58D989CC1256F230035B0DA
C1A938DCD80ECF5CC1257BE4005142FF,Carmina Burana (Orff),ND,"s. Orff, Carl",,,49186DE68D023C01C1256F230035C0FD
130731A88B65DD1CC1256F230035B1FF,"Carreras, Jose",DS,"Spanischer Sänger (Tenor), geb. 1946; debütierte 1970 und trat seitdem an den bedeutendsten Opernhäusern Europas und der USA sowie bei Festspielen auf.",Musik,,
1CFBC54A9A06CAE3C1256F230035B202,"Caruso, Enrico",DS,Italienischer Tenor (1873-1921).,Musik,,
CFAAF1282581EF3DC1256F230035B203,"Cash, Johnny",DS,Amerikanischer Countrysänger indianischer Abstammung (1932-2003).,Musik,,
A40C2811EBC42649C1256F230035B209,"Cavalli, Francesco",DS,"Eigentlich Pier-Francesco Caletti-Bruni, italienischer Komponist (1602-76).",Musik,,
