DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
BB4B1EBDA2768001C1256F860033EB9C,Digitalfernsehen,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
2ACD98C648B78BC9C1256F230035EC61,Drive-in-Kino,ND,s. Kino,,,2CC402AD7E73E5DFC1256F230035BB03
0D4D98F681B06D97C1257A94005FAEA1,Druckmedium,ND,s. Printmedium,,,A8ADB1C84EC22939C1257A94005F7D78
91C7130B4BAFE890C1257C64003F887C,"Eggeling, Viking",ND,s. Trickfilmherstellung,,,220E27EC14D21E12C1256F230035C85B
3197E2DDB9EA4C6BC1256F230035ECBC,Einstellungsgröße,ND,s. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
8C29FED2734D42B0C1257C700061FD49,Einzelbildaufnahme,ND,s. Trickfilmherstellung,,,220E27EC14D21E12C1256F230035C85B
667E061D690E2B40C1256F230035B4BF,"Everding, August",DS,"Regisseur und Intendant (1928-99); 1977-82 Intendant der Bayerischen Staatsoper, sei t 1982 Generalintendant der Bayerischen Staatstheater, ab 1993 Staatsintendant und Präsident der Bayerischen Theaterakademie.",Medienpädagogik,,
CC9B2C4AC2D4BD2DC12581A600592C21,Fake-News,ND,s. Fake News,,,5E8AA16A78DD538EC12581A60058E270
CEE0348D1C7A48A8C1258128005AE6CB,Fake News,D,s.a. Nachricht,,,84248295209190ACC1256F230035BFEC
5E8AA16A78DD538EC12581A60058E270,Fake News,DS,"Als Fake News (auch Fake-News oder Fakenews) werden manipulativ verbreitete, vorgetäuschte Nachrichten oder Falschmeldungen bezeichnet, die sich überwiegend im Internet, insbesondere in sozialen Netzwerken und anderen sozialen Medien zum Teil viral verbreiten, und mitunter auch von Journalisten aufgegriffen werden. Zunehmend wurde Fake News auch zu einem politischen Schlagwort und Kampfbegriff. Der Rechtschreibduden, der den Begriff 2017 in die 27. Ausgabe aufnahm, definiert ihn als ""umgangssprachlich für in den Medien und im Internet, besonders in den Social Media, in manipulativer Absicht verbreitete Falschmeldungen"".",Medienpädagogik,,
DA9FB3EF5A168EFFC12581BC0057709D,Fake News,D,s.a. Pressekodex,,,A84868B2FE57689EC12581BC0056973B
786D2F61781108C6C12581A600592116,Fakenews,ND,s. Fake News,,,5E8AA16A78DD538EC12581A60058E270
B4B686D9810E80DDC12581A600594800,Falschmeldung,ND,s. Fake News,,,5E8AA16A78DD538EC12581A60058E270
96C41AB3740D8A8BC1256F230035EE10,Farbfernsehen,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
2C1664F465F8AA24C1257CE70036800D,Fernseh-Quiz,ND,s. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
85F6C066293F504EC1257CE700369C41,Fernseh-Show,ND,s. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
31566C57F1495B59C1256F230035EE44,Fernsehabhängigkeit,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
166248F05CDB897CC1256F230035D3C8,Fernsehen,D,s.a. Fernsehproduktion,,,59B8E6647B655179C1256F230035B525
266A46FA416D6353C12575680050E877,Fernsehen,D,s.a. Fernsehübertragung,,,536E2F2BBF7D6210C1256F230035B527
2713D82D0EA2DCFAC1256F230035D3CA,Fernsehen,D,s.a. Massenmedien,,,3BDC388829375FB1C1256F230035BE5F
48E996450E9F5448C12575680050F7E3,Fernsehen,D,s.a. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
697E672C2C3DD65BC1256F230035D3C6,Fernsehen,D,s.a. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
791E2ADBDA9D787EC1256F230035B520,Fernsehen,DS,Drahtlose (Satellitenfernsehen) oder kabelgebundene (Kabelfernsehen) Übertragung von Bildern mit zugehörigem Begleitton für einen mit entsprechenden Empfangsgeräten ausgestatteten Teilnehmerkreis. ,Medienpädagogik,,
87904568A80BBC58C12575680050DFDA,Fernsehen,D,s.a. Fernsehfilm,,,30D316E693F7BF81C1256F230035B523
88A39D3276E320F4C12575680050C1ED,Fernsehen,D,s.a. Bluebox,,,9FE895DBEDFA9BE2C1256F230035B0F0
B8A31C640B2F23A6C12575680050D8EC,Fernsehen,D,s.a. Fernsehen (östliche Bundesländer),,,4B6DB61C633976D1C1256F230035B521
B8E8EC2D3A499432C12575680050EFB1,Fernsehen,D,s.a. Play-back,,,80BEB58B2C5F0E6AC1256F230035C204
BF466EF5B95E9819C12576DE005778E9,Fernsehen,D,s.a. Fernsehserie,,,CD24BB43E22AEA7DC1256F230035EE4B
